#,Time,P (psi)
13931.),'08-09-2021 09:31:44.500',-0.47
13932.),'08-09-2021 09:31:44.550',-0.45
13933.),'08-09-2021 09:31:44.600',-0.48
13934.),'08-09-2021 09:31:44.650',-0.46
13935.),'08-09-2021 09:31:44.700',-0.48
13936.),'08-09-2021 09:31:44.750',-0.48
13937.),'08-09-2021 09:31:44.800',-0.48
13938.),'08-09-2021 09:31:44.850',-0.47
13939.),'08-09-2021 09:31:44.900',-0.47
13940.),'08-09-2021 09:31:44.950',-0.46
13941.),'08-09-2021 09:31:45.000',-0.48
13942.),'08-09-2021 09:31:45.050',-0.46
13943.),'08-09-2021 09:31:45.100',-0.46
13944.),'08-09-2021 09:31:45.150',-0.46
13945.),'08-09-2021 09:31:45.200',-0.47
13946.),'08-09-2021 09:31:45.250',-0.47
13947.),'08-09-2021 09:31:45.300',-0.47
13948.),'08-09-2021 09:31:45.350',-0.46
13949.),'08-09-2021 09:31:45.400',-0.47
13950.),'08-09-2021 09:31:45.450',-0.66
13951.),'08-09-2021 09:31:45.500',-0.66
13952.),'08-09-2021 09:31:45.550',-0.5
13953.),'08-09-2021 09:31:45.600',-0.45
13954.),'08-09-2021 09:31:45.650',-0.47
13955.),'08-09-2021 09:31:45.700',-0.46
13956.),'08-09-2021 09:31:45.750',-0.47
13957.),'08-09-2021 09:31:45.800',-0.48
13958.),'08-09-2021 09:31:45.850',-0.48
13959.),'08-09-2021 09:31:45.900',-0.47
13960.),'08-09-2021 09:31:45.950',-0.48
13961.),'08-09-2021 09:31:46.000',-0.47
13962.),'08-09-2021 09:31:46.050',-0.47
13963.),'08-09-2021 09:31:46.100',-0.45
13964.),'08-09-2021 09:31:46.150',-0.46
13965.),'08-09-2021 09:31:46.200',-0.46
13966.),'08-09-2021 09:31:46.250',-0.46
13967.),'08-09-2021 09:31:46.300',-0.46
13968.),'08-09-2021 09:31:46.350',-0.47
13969.),'08-09-2021 09:31:46.400',-0.46
13970.),'08-09-2021 09:31:46.450',-0.47
13971.),'08-09-2021 09:31:46.500',-0.46
13972.),'08-09-2021 09:31:46.550',-0.47
13973.),'08-09-2021 09:31:46.600',-0.48
13974.),'08-09-2021 09:31:46.650',-0.46
13975.),'08-09-2021 09:31:46.700',-0.47
13976.),'08-09-2021 09:31:46.750',-0.47
13977.),'08-09-2021 09:31:46.800',-0.47
13978.),'08-09-2021 09:31:46.850',-0.48
13979.),'08-09-2021 09:31:46.900',-0.47
13980.),'08-09-2021 09:31:46.950',-0.46
13981.),'08-09-2021 09:31:47.000',-0.46
13982.),'08-09-2021 09:31:47.050',-0.48
13983.),'08-09-2021 09:31:47.100',-0.48
13984.),'08-09-2021 09:31:47.150',-0.48
13985.),'08-09-2021 09:31:47.200',-0.46
13986.),'08-09-2021 09:31:47.250',-0.46
13987.),'08-09-2021 09:31:47.300',-0.46
13988.),'08-09-2021 09:31:47.350',-0.47
13989.),'08-09-2021 09:31:47.400',-0.47
13990.),'08-09-2021 09:31:47.450',-0.46
13991.),'08-09-2021 09:31:47.500',-0.52
13992.),'08-09-2021 09:31:47.550',-0.52
13993.),'08-09-2021 09:31:47.600',-0.47
13994.),'08-09-2021 09:31:47.650',-0.48
13995.),'08-09-2021 09:31:47.700',-0.47
13996.),'08-09-2021 09:31:47.750',-0.46
13997.),'08-09-2021 09:31:47.800',-0.47
13998.),'08-09-2021 09:31:47.850',-0.48
13999.),'08-09-2021 09:31:47.900',-0.49
14000.),'08-09-2021 09:31:47.950',-0.48
14001.),'08-09-2021 09:31:48.000',-0.46
14002.),'08-09-2021 09:31:48.050',-0.46
14003.),'08-09-2021 09:31:48.100',-0.47
14004.),'08-09-2021 09:31:48.150',-0.47
14005.),'08-09-2021 09:31:48.200',-0.47
14006.),'08-09-2021 09:31:48.250',-0.48
14007.),'08-09-2021 09:31:48.300',-0.48
14008.),'08-09-2021 09:31:48.350',-0.46
14009.),'08-09-2021 09:31:48.400',-0.46
14010.),'08-09-2021 09:31:48.450',-0.46
14011.),'08-09-2021 09:31:48.500',-0.47
14012.),'08-09-2021 09:31:48.550',-0.46
14013.),'08-09-2021 09:31:48.600',-0.45
14014.),'08-09-2021 09:31:48.650',-0.48
14015.),'08-09-2021 09:31:48.700',-0.47
14016.),'08-09-2021 09:31:48.750',-0.45
14017.),'08-09-2021 09:31:48.800',-0.48
14018.),'08-09-2021 09:31:48.850',-0.48
14019.),'08-09-2021 09:31:48.900',-0.47
14020.),'08-09-2021 09:31:48.950',-0.47
14021.),'08-09-2021 09:31:49.000',-0.46
14022.),'08-09-2021 09:31:49.050',-0.46
14023.),'08-09-2021 09:31:49.100',-0.46
14024.),'08-09-2021 09:31:49.150',-0.64
14025.),'08-09-2021 09:31:49.200',-0.5
14026.),'08-09-2021 09:31:49.250',-0.47
14027.),'08-09-2021 09:31:49.300',-0.48
14028.),'08-09-2021 09:31:49.350',-0.46
14029.),'08-09-2021 09:31:49.400',-0.47
14030.),'08-09-2021 09:31:49.450',-0.48
14031.),'08-09-2021 09:31:49.500',-0.57
14032.),'08-09-2021 09:31:49.550',-0.57
14033.),'08-09-2021 09:31:49.600',-0.49
14034.),'08-09-2021 09:31:49.650',-0.45
14035.),'08-09-2021 09:31:49.700',-0.46
14036.),'08-09-2021 09:31:49.750',-0.47
14037.),'08-09-2021 09:31:49.800',-0.47
14038.),'08-09-2021 09:31:49.850',-0.46
14039.),'08-09-2021 09:31:49.900',-0.46
14040.),'08-09-2021 09:31:49.950',-0.48
14041.),'08-09-2021 09:31:50.000',-0.47
14042.),'08-09-2021 09:31:50.050',-0.47
14043.),'08-09-2021 09:31:50.100',-0.46
14044.),'08-09-2021 09:31:50.150',-0.45
14045.),'08-09-2021 09:31:50.200',-0.47
14046.),'08-09-2021 09:31:50.250',-0.47
14047.),'08-09-2021 09:31:50.300',-0.46
14048.),'08-09-2021 09:31:50.350',-0.47
14049.),'08-09-2021 09:31:50.400',-0.46
14050.),'08-09-2021 09:31:50.450',-0.48
14051.),'08-09-2021 09:31:50.500',-0.48
14052.),'08-09-2021 09:31:50.550',-0.48
14053.),'08-09-2021 09:31:50.600',-0.47
14054.),'08-09-2021 09:31:50.650',-0.46
14055.),'08-09-2021 09:31:50.700',-0.46
14056.),'08-09-2021 09:31:50.750',-0.46
14057.),'08-09-2021 09:31:50.800',-0.46
14058.),'08-09-2021 09:31:50.850',-0.46
14059.),'08-09-2021 09:31:50.900',-0.47
14060.),'08-09-2021 09:31:50.950',-0.46
14061.),'08-09-2021 09:31:51.000',-0.47
14062.),'08-09-2021 09:31:51.050',-0.46
14063.),'08-09-2021 09:31:51.100',-0.47
14064.),'08-09-2021 09:31:51.150',-0.46
14065.),'08-09-2021 09:31:51.200',-0.47
14066.),'08-09-2021 09:31:51.250',-0.46
14067.),'08-09-2021 09:31:51.300',-0.48
14068.),'08-09-2021 09:31:51.350',-0.46
14069.),'08-09-2021 09:31:51.400',-0.48
14070.),'08-09-2021 09:31:51.450',-0.46
14071.),'08-09-2021 09:31:51.500',-0.47
14072.),'08-09-2021 09:31:51.550',-0.66
14073.),'08-09-2021 09:31:51.600',-0.51
14074.),'08-09-2021 09:31:51.650',-0.47
14075.),'08-09-2021 09:31:51.700',-0.47
14076.),'08-09-2021 09:31:51.750',-0.48
14077.),'08-09-2021 09:31:51.800',-0.45
14078.),'08-09-2021 09:31:51.850',-0.47
14079.),'08-09-2021 09:31:51.900',-0.48
14080.),'08-09-2021 09:31:51.950',-0.46
14081.),'08-09-2021 09:31:52.000',-0.48
14082.),'08-09-2021 09:31:52.050',-0.48
14083.),'08-09-2021 09:31:52.100',-0.47
14084.),'08-09-2021 09:31:52.150',-0.46
14085.),'08-09-2021 09:31:52.200',-0.47
14086.),'08-09-2021 09:31:52.250',-0.49
14087.),'08-09-2021 09:31:52.300',-0.49
14088.),'08-09-2021 09:31:52.350',-0.47
14089.),'08-09-2021 09:31:52.400',-0.47
14090.),'08-09-2021 09:31:52.450',-0.46
14091.),'08-09-2021 09:31:52.500',-0.48
14092.),'08-09-2021 09:31:52.550',-0.48
14093.),'08-09-2021 09:31:52.600',-0.46
14094.),'08-09-2021 09:31:52.650',-0.47
14095.),'08-09-2021 09:31:52.700',-0.46
14096.),'08-09-2021 09:31:52.750',-0.47
14097.),'08-09-2021 09:31:52.800',-0.46
14098.),'08-09-2021 09:31:52.850',-0.47
14099.),'08-09-2021 09:31:52.900',-0.46
14100.),'08-09-2021 09:31:52.950',-0.49
14101.),'08-09-2021 09:31:53.000',-0.47
14102.),'08-09-2021 09:31:53.050',-0.47
14103.),'08-09-2021 09:31:53.100',-0.47
14104.),'08-09-2021 09:31:53.150',-0.48
14105.),'08-09-2021 09:31:53.200',-0.47
14106.),'08-09-2021 09:31:53.250',-0.47
14107.),'08-09-2021 09:31:53.300',-0.46
14108.),'08-09-2021 09:31:53.350',-0.46
14109.),'08-09-2021 09:31:53.400',-0.47
14110.),'08-09-2021 09:31:53.450',-0.46
14111.),'08-09-2021 09:31:53.500',-0.48
14112.),'08-09-2021 09:31:53.550',-0.51
14113.),'08-09-2021 09:31:53.600',-0.51
14114.),'08-09-2021 09:31:53.650',-0.45
14115.),'08-09-2021 09:31:53.700',-0.46
14116.),'08-09-2021 09:31:53.750',-0.47
14117.),'08-09-2021 09:31:53.800',-0.46
14118.),'08-09-2021 09:31:53.850',-0.48
14119.),'08-09-2021 09:31:53.900',-0.47
14120.),'08-09-2021 09:31:53.950',-0.47
14121.),'08-09-2021 09:31:54.000',-0.46
14122.),'08-09-2021 09:31:54.050',-0.48
14123.),'08-09-2021 09:31:54.100',-0.47
14124.),'08-09-2021 09:31:54.150',-0.45
14125.),'08-09-2021 09:31:54.200',-0.47
14126.),'08-09-2021 09:31:54.250',-0.47
14127.),'08-09-2021 09:31:54.300',-0.46
14128.),'08-09-2021 09:31:54.350',-0.46
14129.),'08-09-2021 09:31:54.400',-0.45
14130.),'08-09-2021 09:31:54.450',-0.46
14131.),'08-09-2021 09:31:54.500',-0.47
14132.),'08-09-2021 09:31:54.550',-0.46
14133.),'08-09-2021 09:31:54.600',-0.48
14134.),'08-09-2021 09:31:54.650',-0.47
14135.),'08-09-2021 09:31:54.700',-0.47
14136.),'08-09-2021 09:31:54.750',-0.46
14137.),'08-09-2021 09:31:54.800',-0.47
14138.),'08-09-2021 09:31:54.850',-0.46
14139.),'08-09-2021 09:31:54.900',-0.47
14140.),'08-09-2021 09:31:54.950',-0.47
14141.),'08-09-2021 09:31:55.000',-0.47
14142.),'08-09-2021 09:31:55.050',-0.46
14143.),'08-09-2021 09:31:55.100',-0.45
14144.),'08-09-2021 09:31:55.150',-0.48
14145.),'08-09-2021 09:31:55.200',-0.47
14146.),'08-09-2021 09:31:55.250',-0.46
14147.),'08-09-2021 09:31:55.300',-0.47
14148.),'08-09-2021 09:31:55.350',-0.47
14149.),'08-09-2021 09:31:55.400',-0.47
14150.),'08-09-2021 09:31:55.450',-0.48
14151.),'08-09-2021 09:31:55.500',-0.47
14152.),'08-09-2021 09:31:55.550',-0.55
14153.),'08-09-2021 09:31:55.600',-0.55
14154.),'08-09-2021 09:31:55.650',-0.49
14155.),'08-09-2021 09:31:55.700',-0.47
14156.),'08-09-2021 09:31:55.750',-0.46
14157.),'08-09-2021 09:31:55.800',-0.46
14158.),'08-09-2021 09:31:55.850',-0.46
14159.),'08-09-2021 09:31:55.900',-0.46
14160.),'08-09-2021 09:31:55.950',-0.46
14161.),'08-09-2021 09:31:56.000',-0.46
14162.),'08-09-2021 09:31:56.050',-0.46
14163.),'08-09-2021 09:31:56.100',-0.48
14164.),'08-09-2021 09:31:56.150',-0.47
14165.),'08-09-2021 09:31:56.200',-0.48
14166.),'08-09-2021 09:31:56.250',-0.48
14167.),'08-09-2021 09:31:56.300',-0.47
14168.),'08-09-2021 09:31:56.350',-0.47
14169.),'08-09-2021 09:31:56.400',-0.47
14170.),'08-09-2021 09:31:56.450',-0.48
14171.),'08-09-2021 09:31:56.500',-0.46
14172.),'08-09-2021 09:31:56.550',-0.46
14173.),'08-09-2021 09:31:56.600',-0.46
14174.),'08-09-2021 09:31:56.650',-0.48
14175.),'08-09-2021 09:31:56.700',-0.46
14176.),'08-09-2021 09:31:56.750',-0.47
14177.),'08-09-2021 09:31:56.800',-0.46
14178.),'08-09-2021 09:31:56.850',-0.48
14179.),'08-09-2021 09:31:56.900',-0.46
14180.),'08-09-2021 09:31:56.950',-0.46
14181.),'08-09-2021 09:31:57.000',-0.46
14182.),'08-09-2021 09:31:57.050',-0.46
14183.),'08-09-2021 09:31:57.100',-0.48
14184.),'08-09-2021 09:31:57.150',-0.46
14185.),'08-09-2021 09:31:57.200',-0.48
14186.),'08-09-2021 09:31:57.250',-0.46
14187.),'08-09-2021 09:31:57.300',-0.46
14188.),'08-09-2021 09:31:57.350',-0.47
14189.),'08-09-2021 09:31:57.400',-0.47
14190.),'08-09-2021 09:31:57.450',-0.47
14191.),'08-09-2021 09:31:57.500',-0.47
14192.),'08-09-2021 09:31:57.550',-0.67
14193.),'08-09-2021 09:31:57.600',-0.67
14194.),'08-09-2021 09:31:57.650',-0.5
14195.),'08-09-2021 09:31:57.700',-0.46
14196.),'08-09-2021 09:31:57.750',-0.48
14197.),'08-09-2021 09:31:57.800',-0.46
14198.),'08-09-2021 09:31:57.850',-0.47
14199.),'08-09-2021 09:31:57.900',-0.47
14200.),'08-09-2021 09:31:57.950',-0.46
14201.),'08-09-2021 09:31:58.000',-0.48
14202.),'08-09-2021 09:31:58.050',-0.48
14203.),'08-09-2021 09:31:58.100',-0.47
14204.),'08-09-2021 09:31:58.150',-0.47
14205.),'08-09-2021 09:31:58.200',-0.48
14206.),'08-09-2021 09:31:58.250',-0.47
14207.),'08-09-2021 09:31:58.300',-0.45
14208.),'08-09-2021 09:31:58.350',-0.46
14209.),'08-09-2021 09:31:58.400',-0.46
14210.),'08-09-2021 09:31:58.450',-0.46
14211.),'08-09-2021 09:31:58.500',-0.47
14212.),'08-09-2021 09:31:58.550',-0.47
14213.),'08-09-2021 09:31:58.600',-0.47
14214.),'08-09-2021 09:31:58.650',-0.47
14215.),'08-09-2021 09:31:58.700',-0.46
14216.),'08-09-2021 09:31:58.750',-0.48
14217.),'08-09-2021 09:31:58.800',-0.46
14218.),'08-09-2021 09:31:58.850',-0.47
14219.),'08-09-2021 09:31:58.900',-0.47
14220.),'08-09-2021 09:31:58.950',-0.47
14221.),'08-09-2021 09:31:59.000',-0.46
14222.),'08-09-2021 09:31:59.050',-0.47
14223.),'08-09-2021 09:31:59.100',-0.48
14224.),'08-09-2021 09:31:59.150',-0.47
14225.),'08-09-2021 09:31:59.200',-0.46
14226.),'08-09-2021 09:31:59.250',-0.48
14227.),'08-09-2021 09:31:59.300',-0.47
14228.),'08-09-2021 09:31:59.350',-0.47
14229.),'08-09-2021 09:31:59.400',-0.48
14230.),'08-09-2021 09:31:59.450',-0.46
14231.),'08-09-2021 09:31:59.500',-0.46
14232.),'08-09-2021 09:31:59.550',-0.46
14233.),'08-09-2021 09:31:59.600',-0.54
14234.),'08-09-2021 09:31:59.650',-0.54
14235.),'08-09-2021 09:31:59.700',-0.48
14236.),'08-09-2021 09:31:59.750',-0.46
14237.),'08-09-2021 09:31:59.800',-0.46
14238.),'08-09-2021 09:31:59.850',-0.48
14239.),'08-09-2021 09:31:59.900',-0.47
14240.),'08-09-2021 09:31:59.950',-0.46
14241.),'08-09-2021 09:32:00.000',-0.47
14242.),'08-09-2021 09:32:00.050',-0.47
14243.),'08-09-2021 09:32:00.100',-0.47
14244.),'08-09-2021 09:32:00.150',-0.48
14245.),'08-09-2021 09:32:00.200',-0.47
14246.),'08-09-2021 09:32:00.250',-0.47
14247.),'08-09-2021 09:32:00.300',-0.46
14248.),'08-09-2021 09:32:00.350',-0.48
14249.),'08-09-2021 09:32:00.400',-0.47
14250.),'08-09-2021 09:32:00.450',-0.46
14251.),'08-09-2021 09:32:00.500',-0.45
14252.),'08-09-2021 09:32:00.550',-0.47
14253.),'08-09-2021 09:32:00.600',-0.47
14254.),'08-09-2021 09:32:00.650',-0.47
14255.),'08-09-2021 09:32:00.700',-0.46
14256.),'08-09-2021 09:32:00.750',-0.48
14257.),'08-09-2021 09:32:00.800',-0.46
14258.),'08-09-2021 09:32:00.850',-0.47
14259.),'08-09-2021 09:32:00.900',-0.47
14260.),'08-09-2021 09:32:00.950',-0.46
14261.),'08-09-2021 09:32:01.000',-0.47
14262.),'08-09-2021 09:32:01.050',-0.46
14263.),'08-09-2021 09:32:01.100',-0.45
14264.),'08-09-2021 09:32:01.150',-0.46
14265.),'08-09-2021 09:32:01.200',-0.48
14266.),'08-09-2021 09:32:01.250',-0.46
14267.),'08-09-2021 09:32:01.300',-0.46
14268.),'08-09-2021 09:32:01.350',-0.46
14269.),'08-09-2021 09:32:01.400',-0.46
14270.),'08-09-2021 09:32:01.450',-0.46
14271.),'08-09-2021 09:32:01.500',-0.47
14272.),'08-09-2021 09:32:01.550',-0.47
14273.),'08-09-2021 09:32:01.600',-0.52
14274.),'08-09-2021 09:32:01.650',-0.52
14275.),'08-09-2021 09:32:01.700',-0.48
14276.),'08-09-2021 09:32:01.750',-0.46
14277.),'08-09-2021 09:32:01.800',-0.46
14278.),'08-09-2021 09:32:01.850',-0.48
14279.),'08-09-2021 09:32:01.900',-0.46
14280.),'08-09-2021 09:32:01.950',-0.46
14281.),'08-09-2021 09:32:02.000',-0.47
14282.),'08-09-2021 09:32:02.050',-0.47
14283.),'08-09-2021 09:32:02.100',-0.45
14284.),'08-09-2021 09:32:02.150',-0.47
14285.),'08-09-2021 09:32:02.200',-0.47
14286.),'08-09-2021 09:32:02.250',-0.48
14287.),'08-09-2021 09:32:02.300',-0.46
14288.),'08-09-2021 09:32:02.350',-0.48
14289.),'08-09-2021 09:32:02.400',-0.48
14290.),'08-09-2021 09:32:02.450',-0.47
14291.),'08-09-2021 09:32:02.500',-0.46
14292.),'08-09-2021 09:32:02.550',-0.46
14293.),'08-09-2021 09:32:02.600',-0.47
14294.),'08-09-2021 09:32:02.650',-0.47
14295.),'08-09-2021 09:32:02.700',-0.46
14296.),'08-09-2021 09:32:02.750',-0.46
14297.),'08-09-2021 09:32:02.800',-0.46
14298.),'08-09-2021 09:32:02.850',-0.47
14299.),'08-09-2021 09:32:02.900',-0.48
14300.),'08-09-2021 09:32:02.950',-0.48
14301.),'08-09-2021 09:32:03.000',-0.48
14302.),'08-09-2021 09:32:03.050',-0.46
14303.),'08-09-2021 09:32:03.100',-0.46
14304.),'08-09-2021 09:32:03.150',-0.48
14305.),'08-09-2021 09:32:03.200',-0.47
14306.),'08-09-2021 09:32:03.250',-0.48
14307.),'08-09-2021 09:32:03.300',-0.48
14308.),'08-09-2021 09:32:03.350',-0.46
14309.),'08-09-2021 09:32:03.400',-0.47
14310.),'08-09-2021 09:32:03.450',-0.46
14311.),'08-09-2021 09:32:03.500',-0.47
14312.),'08-09-2021 09:32:03.550',-0.47
14313.),'08-09-2021 09:32:03.600',-0.58
14314.),'08-09-2021 09:32:03.650',-0.58
14315.),'08-09-2021 09:32:03.700',-0.48
14316.),'08-09-2021 09:32:03.750',-0.48
14317.),'08-09-2021 09:32:03.800',-0.46
14318.),'08-09-2021 09:32:03.850',-0.46
14319.),'08-09-2021 09:32:03.900',-0.47
14320.),'08-09-2021 09:32:03.950',-0.48
14321.),'08-09-2021 09:32:04.000',-0.48
14322.),'08-09-2021 09:32:04.050',-0.47
14323.),'08-09-2021 09:32:04.100',-0.47
14324.),'08-09-2021 09:32:04.150',-0.49
14325.),'08-09-2021 09:32:04.200',-0.47
14326.),'08-09-2021 09:32:04.250',-0.48
14327.),'08-09-2021 09:32:04.300',-0.48
14328.),'08-09-2021 09:32:04.350',-0.47
14329.),'08-09-2021 09:32:04.400',-0.47
14330.),'08-09-2021 09:32:04.450',-0.46
14331.),'08-09-2021 09:32:04.500',-0.46
14332.),'08-09-2021 09:32:04.550',-0.48
14333.),'08-09-2021 09:32:04.600',-0.48
14334.),'08-09-2021 09:32:04.650',-0.47
14335.),'08-09-2021 09:32:04.700',-0.47
14336.),'08-09-2021 09:32:04.750',-0.47
14337.),'08-09-2021 09:32:04.800',-0.46
14338.),'08-09-2021 09:32:04.850',-0.47
14339.),'08-09-2021 09:32:04.900',-0.48
14340.),'08-09-2021 09:32:04.950',-0.48
14341.),'08-09-2021 09:32:05.000',-0.46
14342.),'08-09-2021 09:32:05.050',-0.46
14343.),'08-09-2021 09:32:05.100',-0.48
14344.),'08-09-2021 09:32:05.150',-0.46
14345.),'08-09-2021 09:32:05.200',-0.46
14346.),'08-09-2021 09:32:05.250',-0.47
14347.),'08-09-2021 09:32:05.300',-0.46
14348.),'08-09-2021 09:32:05.350',-0.48
14349.),'08-09-2021 09:32:05.400',-0.46
14350.),'08-09-2021 09:32:05.450',-0.47
14351.),'08-09-2021 09:32:05.500',-0.46
14352.),'08-09-2021 09:32:05.550',-0.48
14353.),'08-09-2021 09:32:05.600',-0.47
14354.),'08-09-2021 09:32:05.650',-0.53
14355.),'08-09-2021 09:32:05.700',-0.5
14356.),'08-09-2021 09:32:05.750',-0.47
14357.),'08-09-2021 09:32:05.800',-0.46
14358.),'08-09-2021 09:32:05.850',-0.48
14359.),'08-09-2021 09:32:05.900',-0.48
14360.),'08-09-2021 09:32:05.950',-0.46
14361.),'08-09-2021 09:32:06.000',-0.46
14362.),'08-09-2021 09:32:06.050',-0.47
14363.),'08-09-2021 09:32:06.100',-0.48
14364.),'08-09-2021 09:32:06.150',-0.48
14365.),'08-09-2021 09:32:06.200',-0.46
14366.),'08-09-2021 09:32:06.250',-0.48
14367.),'08-09-2021 09:32:06.300',-0.46
14368.),'08-09-2021 09:32:06.350',-0.47
14369.),'08-09-2021 09:32:06.400',-0.48
14370.),'08-09-2021 09:32:06.450',-0.47
14371.),'08-09-2021 09:32:06.500',-0.48
14372.),'08-09-2021 09:32:06.550',-0.46
14373.),'08-09-2021 09:32:06.600',-0.47
14374.),'08-09-2021 09:32:06.650',-0.47
14375.),'08-09-2021 09:32:06.700',-0.48
14376.),'08-09-2021 09:32:06.750',-0.47
14377.),'08-09-2021 09:32:06.800',-0.46
14378.),'08-09-2021 09:32:06.850',-0.47
14379.),'08-09-2021 09:32:06.900',-0.47
14380.),'08-09-2021 09:32:06.950',-0.46
14381.),'08-09-2021 09:32:07.000',-0.47
14382.),'08-09-2021 09:32:07.050',-0.46
14383.),'08-09-2021 09:32:07.100',-0.47
14384.),'08-09-2021 09:32:07.150',-0.47
14385.),'08-09-2021 09:32:07.200',-0.48
14386.),'08-09-2021 09:32:07.250',-0.47
14387.),'08-09-2021 09:32:07.300',-0.46
14388.),'08-09-2021 09:32:07.350',-0.46
14389.),'08-09-2021 09:32:07.400',-0.46
14390.),'08-09-2021 09:32:07.450',-0.46
14391.),'08-09-2021 09:32:07.500',-0.47
14392.),'08-09-2021 09:32:07.550',-0.47
14393.),'08-09-2021 09:32:07.600',-0.46
14394.),'08-09-2021 09:32:07.650',-0.5
14395.),'08-09-2021 09:32:07.700',-0.5
14396.),'08-09-2021 09:32:07.750',-0.47
14397.),'08-09-2021 09:32:07.800',-0.47
14398.),'08-09-2021 09:32:07.850',-0.46
14399.),'08-09-2021 09:32:07.900',-0.46
14400.),'08-09-2021 09:32:07.950',-0.47
14401.),'08-09-2021 09:32:08.000',-0.46
14402.),'08-09-2021 09:32:08.050',-0.46
14403.),'08-09-2021 09:32:08.100',-0.47
14404.),'08-09-2021 09:32:08.150',-0.45
14405.),'08-09-2021 09:32:08.200',-0.46
14406.),'08-09-2021 09:32:08.250',-0.47
14407.),'08-09-2021 09:32:08.300',-0.47
14408.),'08-09-2021 09:32:08.350',-0.48
14409.),'08-09-2021 09:32:08.400',-0.48
14410.),'08-09-2021 09:32:08.450',-0.47
14411.),'08-09-2021 09:32:08.500',-0.47
14412.),'08-09-2021 09:32:08.550',-0.46
14413.),'08-09-2021 09:32:08.600',-0.47
14414.),'08-09-2021 09:32:08.650',-0.47
14415.),'08-09-2021 09:32:08.700',-0.46
14416.),'08-09-2021 09:32:08.750',-0.47
14417.),'08-09-2021 09:32:08.800',-0.49
14418.),'08-09-2021 09:32:08.850',-0.48
14419.),'08-09-2021 09:32:08.900',-0.47
14420.),'08-09-2021 09:32:08.950',-0.48
14421.),'08-09-2021 09:32:09.000',-0.48
14422.),'08-09-2021 09:32:09.050',-0.47
14423.),'08-09-2021 09:32:09.100',-0.46
14424.),'08-09-2021 09:32:09.150',-0.46
14425.),'08-09-2021 09:32:09.200',-0.47
14426.),'08-09-2021 09:32:09.250',-0.46
14427.),'08-09-2021 09:32:09.300',-0.48
14428.),'08-09-2021 09:32:09.350',-0.47
14429.),'08-09-2021 09:32:09.400',-0.46
14430.),'08-09-2021 09:32:09.450',-0.46
14431.),'08-09-2021 09:32:09.500',-0.47
14432.),'08-09-2021 09:32:09.550',-0.47
14433.),'08-09-2021 09:32:09.600',-0.46
14434.),'08-09-2021 09:32:09.650',-0.52
14435.),'08-09-2021 09:32:09.700',-0.52
14436.),'08-09-2021 09:32:09.750',-0.47
14437.),'08-09-2021 09:32:09.800',-0.47
14438.),'08-09-2021 09:32:09.850',-0.46
14439.),'08-09-2021 09:32:09.900',-0.46
14440.),'08-09-2021 09:32:09.950',-0.48
14441.),'08-09-2021 09:32:10.000',-0.47
14442.),'08-09-2021 09:32:10.050',-0.46
14443.),'08-09-2021 09:32:10.100',-0.47
14444.),'08-09-2021 09:32:10.150',-0.47
14445.),'08-09-2021 09:32:10.200',-0.46
14446.),'08-09-2021 09:32:10.250',-0.46
14447.),'08-09-2021 09:32:10.300',-0.48
14448.),'08-09-2021 09:32:10.350',-0.47
14449.),'08-09-2021 09:32:10.400',-0.46
14450.),'08-09-2021 09:32:10.450',-0.46
14451.),'08-09-2021 09:32:10.500',-0.47
14452.),'08-09-2021 09:32:10.550',-0.48
14453.),'08-09-2021 09:32:10.600',-0.48
14454.),'08-09-2021 09:32:10.650',-0.46
14455.),'08-09-2021 09:32:10.700',-0.46
14456.),'08-09-2021 09:32:10.750',-0.46
14457.),'08-09-2021 09:32:10.800',-0.48
14458.),'08-09-2021 09:32:10.850',-0.46
14459.),'08-09-2021 09:32:10.900',-0.47
14460.),'08-09-2021 09:32:10.950',-0.48
14461.),'08-09-2021 09:32:11.000',-0.47
14462.),'08-09-2021 09:32:11.050',-0.47
14463.),'08-09-2021 09:32:11.100',-0.48
14464.),'08-09-2021 09:32:11.150',-0.46
14465.),'08-09-2021 09:32:11.200',-0.47
14466.),'08-09-2021 09:32:11.250',-0.47
14467.),'08-09-2021 09:32:11.300',-0.47
14468.),'08-09-2021 09:32:11.350',-0.46
14469.),'08-09-2021 09:32:11.400',-0.46
14470.),'08-09-2021 09:32:11.450',-0.47
14471.),'08-09-2021 09:32:11.500',-0.47
14472.),'08-09-2021 09:32:11.550',-0.46
14473.),'08-09-2021 09:32:11.600',-0.46
14474.),'08-09-2021 09:32:11.650',-0.58
14475.),'08-09-2021 09:32:11.700',-0.58
14476.),'08-09-2021 09:32:11.750',-0.5
14477.),'08-09-2021 09:32:11.800',-0.47
14478.),'08-09-2021 09:32:11.850',-0.46
14479.),'08-09-2021 09:32:11.900',-0.46
14480.),'08-09-2021 09:32:11.950',-0.46
14481.),'08-09-2021 09:32:12.000',-0.46
14482.),'08-09-2021 09:32:12.050',-0.47
14483.),'08-09-2021 09:32:12.100',-0.47
14484.),'08-09-2021 09:32:12.150',-0.48
14485.),'08-09-2021 09:32:12.200',-0.46
14486.),'08-09-2021 09:32:12.250',-0.46
14487.),'08-09-2021 09:32:12.300',-0.48
14488.),'08-09-2021 09:32:12.350',-0.46
14489.),'08-09-2021 09:32:12.400',-0.47
